1; 1; 1; 30382
1; 1; 2; 1069
1; 1; 3; 29626
1; 1; 4; 27137
1; 1; 5; 808
1; 1; 6; 850
1; 1; 7; 934
1; 1; 8; 1085
1; 1; 9; 844
1; 1; 10; 1223
1; 1; 11; 930
1; 1; 12; 1269
1; 1; 13; 28517
1; 1; 14; 205
1; 1; 15; 6912
1; 1; 16; 1083
1; 1; 17; 1255
1; 1; 18; 1268
1; 1; 19; 28007
1; 1; 20; 6654
1; 1; 21; 29893
1; 1; 22; 2516
1; 1; 23; 5036
1; 1; 24; 18009
1; 1; 25; 29839
1; 1; 26; 2094
1; 1; 27; 21297
1; 1; 28; 31156
1; 1; 29; 1332
1; 1; 30; 29246
1; 1; 31; 256
1; 1; 32; 778
1; 1; 33; 688
1; 1; 34; 882
1; 1; 35; 31025
1; 1; 36; 27158
1; 1; 37; 31517
1; 1; 38; 121
1; 1; 39; 4576
1; 1; 40; 34611
1; 1; 41; 2346
1; 1; 42; 6428
1; 1; 43; 29892
1; 1; 44; 33071
1; 1; 45; 17957
1; 1; 46; 30863
1; 1; 47; 17714
1; 1; 48; 4359
1; 1; 49; 395
1; 1; 50; 25704
1; 1; 51; 5794
1; 1; 52; 33951
1; 1; 53; 25543
1; 1; 54; 1605
1; 1; 55; 15958
1; 1; 56; 33070
1; 1; 57; 5297
1; 1; 58; 1228
1; 1; 59; 6895
1; 1; 60; 27958
1; 1; 61; 143
1; 1; 62; 16661
1; 1; 63; 23160
1; 1; 64; 18720
1; 1; 65; 32711
1; 1; 66; 34504
1; 1; 67; 697
1; 1; 68; 33827
1; 1; 69; 5793
1; 1; 70; 8497
1; 1; 71; 1335
1; 1; 72; 1246
1; 1; 73; 1247
1; 1; 74; 16673
1; 1; 75; 1336
1; 1; 76; 1084
1; 1; 77; 4779
1; 1; 78; 32096
1; 1; 79; 868
1; 1; 80; 22253
1; 1; 81; 1241
1; 1; 82; 4319
1; 1; 83; 1518
1; 1; 84; 34544
1; 1; 85; 30157
1; 1; 86; 0
1; 1; 87; 0
2; 1; 1; 0
2; 1; 2; 33236
2; 1; 3; 2839
2; 1; 4; 1594
2; 1; 5; 28495
