1; 1; 1; 1212
1; 1; 2; 26515
1; 1; 3; 26836
1; 1; 4; 3219
1; 1; 5; 114
1; 1; 6; 406
1; 1; 7; 1374
1; 1; 8; 31661
1; 1; 9; 0
1; 1; 10; 1211
1; 1; 11; 851
1; 1; 12; 1083
1; 1; 13; 24295
1; 1; 14; 1066
1; 1; 15; 1255
1; 1; 16; 31156
1; 1; 17; 751
1; 1; 18; 17541
1; 1; 19; 24358
1; 1; 20; 29893
1; 1; 21; 30089
1; 1; 22; 30149
1; 1; 23; 1254
1; 1; 24; 29839
1; 1; 25; 28007
1; 1; 26; 32973
1; 1; 27; 203
1; 1; 28; 1924
1; 1; 29; 16326
1; 1; 30; 891
1; 1; 31; 3134
1; 1; 32; 1213
1; 1; 33; 31663
1; 1; 34; 809
1; 1; 35; 843
1; 1; 36; 24163
1; 1; 37; 943
1; 1; 38; 33953
1; 1; 39; 32952
1; 1; 40; 28043
1; 1; 41; 31905
1; 1; 42; 696
1; 1; 43; 17439
1; 1; 44; 9016
1; 1; 45; 29973
1; 1; 46; 31047
1; 1; 47; 597
1; 1; 48; 941
1; 1; 49; 962
1; 1; 50; 952
1; 1; 51; 33003
1; 1; 52; 32949
1; 1; 53; 34825
1; 1; 54; 30218
1; 1; 55; 1005
1; 1; 56; 24119
1; 1; 57; 23982
1; 1; 58; 8369
1; 1; 59; 4721
1; 1; 60; 25743
1; 1; 61; 6813
1; 1; 62; 24590
1; 1; 63; 24164
1; 1; 64; 21839
1; 1; 65; 34331
1; 1; 66; 23862
1; 1; 67; 4881
1; 1; 68; 32950
1; 1; 69; 5762
1; 1; 70; 5185
1; 1; 71; 1526
1; 1; 72; 19770
1; 1; 73; 2191
1; 1; 74; 6955
1; 1; 75; 31188
1; 1; 76; 620
1; 1; 77; 767
1; 1; 78; 15674
1; 1; 79; 34646
1; 1; 80; 1067
1; 1; 81; 22825
1; 1; 82; 23110
1; 1; 83; 34650
1; 1; 84; 25920
1; 1; 85; 572
1; 1; 86; 4337
1; 1; 87; 33840
1; 1; 88; 1247
1; 1; 89; 2516
1; 1; 90; 33162
1; 1; 91; 30365
1; 1; 92; 8331
1; 1; 93; 5036
1; 1; 94; 33827
1; 1; 95; 1774
1; 1; 96; 875
1; 1; 97; 31658
1; 1; 98; 0
2; 1; 1; 34672
2; 1; 2; 2839
2; 1; 3; 2836
2; 1; 4; 661
2; 1; 5; 1669
2; 1; 6; 642
2; 1; 7; 34424
2; 1; 8; 22483
2; 1; 9; 27692
2; 1; 10; 5970
2; 1; 11; 33985
2; 1; 12; 22147
2; 1; 13; 32864
2; 1; 14; 31025
2; 1; 15; 17957
2; 1; 16; 31517
2; 1; 17; 24822
2; 1; 18; 6321
2; 1; 19; 18963
2; 1; 20; 30075
2; 1; 21; 5296
2; 1; 22; 16062
2; 1; 23; 29892
2; 1; 24; 6322
2; 1; 25; 29399
2; 1; 26; 8435
2; 1; 27; 23086
2; 1; 28; 3197
2; 1; 29; 33
2; 1; 30; 25704
2; 1; 31; 24330
2; 1; 32; 7184
2; 1; 33; 6378
2; 1; 34; 28985
2; 1; 35; 2840
2; 1; 36; 5927
2; 1; 37; 32370
2; 1; 38; 17714
2; 1; 39; 1337
2; 1; 40; 15168
2; 1; 41; 6360
2; 1; 42; 1268
2; 1; 43; 2094
2; 1; 44; 34050
2; 1; 45; 25465
2; 1; 46; 22771
2; 1; 47; 29204
