1; 1; 1; 0
1; 1; 2; 795
1; 1; 3; 5053
1; 1; 4; 2627
1; 1; 5; 4910
1; 1; 6; 2949
1; 1; 7; 4935
1; 1; 8; 3292
1; 1; 9; 31658
1; 1; 10; 31663
1; 1; 11; 28082
1; 1; 12; 4815
1; 1; 13; 1774
1; 1; 14; 32560
1; 1; 15; 32538
1; 1; 16; 33203
1; 1; 17; 730
1; 1; 18; 7373
1; 1; 19; 7372
1; 1; 20; 7371
1; 1; 21; 7365
1; 1; 22; 887
1; 1; 23; 875
1; 1; 24; 30872
1; 1; 25; 4851
1; 1; 26; 31661
1; 1; 27; 4767
1; 1; 28; 4746
1; 1; 29; 19836
1; 1; 30; 6340
1; 1; 31; 6168
1; 1; 32; 358
1; 1; 33; 1854
1; 1; 34; 33236
1; 1; 35; 23728
1; 1; 36; 33666
1; 1; 37; 34672
1; 1; 38; 4842
1; 1; 39; 32809
1; 1; 40; 6587
1; 1; 41; 5114
1; 1; 42; 6395
1; 1; 43; 5105
1; 1; 44; 5107
1; 1; 45; 5152
1; 1; 46; 4945
1; 1; 47; 5983
1; 1; 48; 5189
1; 1; 49; 4748
1; 1; 50; 20793
1; 1; 51; 4904
1; 1; 52; 5010
1; 1; 53; 18
1; 1; 54; 1407
1; 1; 55; 1732
1; 1; 56; 4763
1; 1; 57; 5056
1; 1; 58; 4884
1; 1; 59; 34739
1; 1; 60; 5159
1; 1; 61; 30370
1; 1; 62; 1805
1; 1; 63; 7740
1; 1; 64; 1755
1; 1; 65; 6147
1; 1; 66; 17907
1; 1; 67; 1771
1; 1; 68; 30229
1; 1; 69; 21807
1; 1; 70; 21276
1; 1; 71; 5221
1; 1; 72; 576
1; 1; 73; 25195
1; 1; 74; 20621
1; 1; 75; 33425
1; 1; 76; 31023
1; 1; 77; 2314
1; 1; 78; 3046
1; 1; 79; 29895
1; 1; 80; 23070
1; 1; 81; 26079
1; 1; 82; 1728
1; 1; 83; 5929
1; 1; 84; 4751
1; 1; 85; 8319
1; 1; 86; 820
1; 1; 87; 4981
1; 1; 88; 5038
1; 1; 89; 1625
1; 1; 90; 30809
1; 1; 91; 15272
1; 1; 92; 20231
1; 1; 93; 0
2; 1; 1; 0
2; 1; 2; 4878
2; 1; 3; 5037
2; 1; 4; 7753
2; 1; 5; 839
2; 1; 6; 31183
2; 1; 7; 6828
2; 1; 8; 23922
2; 1; 9; 7097
2; 1; 10; 783
2; 1; 11; 7791
2; 1; 12; 997
2; 1; 13; 1213
2; 1; 14; 1174
2; 1; 15; 1007
2; 1; 16; 32876
2; 1; 17; 33206
2; 1; 18; 1000
2; 1; 19; 23155
2; 1; 20; 7714
2; 1; 21; 23110
2; 1; 22; 7237
2; 1; 23; 6248
2; 1; 24; 34646
2; 1; 25; 574
2; 1; 26; 571
2; 1; 27; 572
2; 1; 28; 15674
2; 1; 29; 32300
2; 1; 30; 1583
2; 1; 31; 6955
2; 1; 32; 584
