1; 1; 1; 33666
1; 1; 2; 31663
1; 1; 3; 31658
1; 1; 4; 4878
1; 1; 5; 30164
1; 1; 6; 811
1; 1; 7; 21094
1; 1; 8; 789
1; 1; 9; 766
1; 1; 10; 5792
1; 1; 11; 16673
1; 1; 12; 1084
1; 1; 13; 24705
1; 1; 14; 1247
1; 1; 15; 868
1; 1; 16; 1638
1; 1; 17; 2241
1; 1; 18; 3330
1; 1; 19; 33002
1; 1; 20; 2483
1; 1; 21; 29975
1; 1; 22; 1336
1; 1; 23; 22253
1; 1; 24; 31588
1; 1; 25; 6169
1; 1; 26; 1018
1; 1; 27; 29744
1; 1; 28; 4454
1; 1; 29; 28198
1; 1; 30; 2593
1; 1; 31; 6863
1; 1; 32; 32096
1; 1; 33; 6260
1; 1; 34; 18887
1; 1; 35; 1246
1; 1; 36; 836
1; 1; 37; 28007
1; 1; 38; 31156
1; 1; 39; 30825
1; 1; 40; 1332
1; 1; 41; 31961
1; 1; 42; 1255
1; 1; 43; 1264
1; 1; 44; 24046
1; 1; 45; 785
1; 1; 46; 1254
1; 1; 47; 32973
1; 1; 48; 891
1; 1; 49; 20963
1; 1; 50; 25465
1; 1; 51; 1924
1; 1; 52; 24449
1; 1; 53; 28517
1; 1; 54; 203
1; 1; 55; 205
1; 1; 56; 29246
1; 1; 57; 256
1; 1; 58; 16326
1; 1; 59; 31136
1; 1; 60; 1269
1; 1; 61; 1256
1; 1; 62; 24294
1; 1; 63; 24461
1; 1; 64; 31904
1; 1; 65; 31900
1; 1; 66; 5679
1; 1; 67; 17541
1; 1; 68; 24044
1; 1; 69; 1334
1; 1; 70; 1267
1; 1; 71; 3045
1; 1; 72; 1590
1; 1; 73; 26401
1; 1; 74; 804
1; 1; 75; 26070
1; 1; 76; 33827
1; 1; 77; 0
1; 1; 78; 31020
1; 1; 79; 7772
1; 1; 80; 358
1; 1; 81; 31661
1; 1; 82; 32823
1; 1; 83; 4974
1; 1; 84; 5804
1; 1; 85; 8211
1; 1; 86; 7104
1; 1; 87; 820
1; 1; 88; 6289
1; 1; 89; 6887
1; 1; 90; 23070
